Title,Author,Publisher,Price,Publish_Date,Sales Index,Rating,Year,Month,Category,Gender,Age
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,6,인문,1,20
도파민네이션 (리미티드 에디션),애나 렘키,흐름출판,16200,2022년 03월,100740,8.9,2023,6,인문,1,20
더 좋은 삶을 위한 철학,마이클 슈어,김영사,16200,2023년 02월,23415,9.6,2023,6,인문,1,20
지적 대화를 위한 넓고 얕은 지식 1,채사장,웨일북,14400,2020년 02월,134664,9.4,2023,6,인문,1,20
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,6,인문,1,30
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,6,인문,1,30
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,6,인문,1,30
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,6,인문,1,30
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,6,인문,1,30
만일 내가 인생을 다시 산다면 (35만 부 기념 스페셜 에디션),김혜남,메이븐,15480,2022년 11월,104805,9.6,2023,6,인문,1,30
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,6,인문,1,30
도파민네이션 (리미티드 에디션),애나 렘키,흐름출판,16200,2022년 03월,100740,8.9,2023,6,인문,1,30
당신이 플라시보다,조 디스펜자,샨티,20700,2016년 04월,19098,9.5,2023,6,인문,1,30
상처 받지 않는 영혼,마이클 싱어,라이팅하우스,13500,2014년 05월,40881,9.6,2023,6,인문,1,30
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,6,인문,1,40
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,6,인문,1,40
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,6,인문,1,40
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,6,인문,1,40
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,6,인문,1,40
만일 내가 인생을 다시 산다면 (35만 부 기념 스페셜 에디션),김혜남,메이븐,15480,2022년 11월,104805,9.6,2023,6,인문,1,40
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,6,인문,1,40
"못 말리게 시끄럽고, 참을 수 없이 웃긴 철학책",스콧 허쇼비츠,어크로스,19800,2023년 06월,15174,9.5,2023,6,인문,1,40
사피엔스,유발 하라리,김영사,24120,2015년 11월,129021,9.5,2023,6,인문,1,40
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,6,인문,1,40
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,6,인문,1,50
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,6,인문,1,50
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,6,인문,1,50
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,6,인문,1,50
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,6,인문,1,50
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,6,인문,1,50
당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,16020,2023년 01월,82452,9.5,2023,6,인문,1,50
만일 내가 인생을 다시 산다면 (35만 부 기념 스페셜 에디션),김혜남,메이븐,15480,2022년 11월,104805,9.6,2023,6,인문,1,50
알아차림에 대한 알아차림,루퍼트 스파이라,퍼블리온,16200,2023년 05월,32256,8.8,2023,6,인문,1,50
상처 받지 않는 영혼,마이클 싱어,라이팅하우스,13500,2014년 05월,40881,9.6,2023,6,인문,1,50
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,6,인문,1,60
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,6,인문,1,60
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,6,인문,1,60
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,6,인문,1,60
난세일기 亂世日記,김용옥,통나무,16200,2023년 06월,14196,9,2023,6,인문,1,60
만일 내가 인생을 다시 산다면 (35만 부 기념 스페셜 에디션),김혜남,메이븐,15480,2022년 11월,104805,9.6,2023,6,인문,1,60
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,6,인문,1,60
당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,16020,2023년 01월,82452,9.5,2023,6,인문,1,60
알아차림에 대한 알아차림,루퍼트 스파이라,퍼블리온,16200,2023년 05월,32256,8.8,2023,6,인문,1,60
당신이 플라시보다,조 디스펜자,샨티,20700,2016년 04월,19098,9.5,2023,6,인문,1,60
지적 대화를 위한 넓고 얕은 지식 1,채사장,웨일북,14400,2020년 02월,134664,9.4,2023,6,인문,0,10
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,6,인문,0,10
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,6,인문,0,10
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,6,인문,0,10
클루지 (kluge),개리 마커스,갤리온,16200,2023년 05월,52716,8.4,2023,6,인문,0,10
지적 대화를 위한 넓고 얕은 지식 2,채사장,웨일북,14400,2020년 02월,79146,9.5,2023,6,인문,0,10
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,6,인문,0,10
지적 대화를 위한 넓고 얕은 지식 제로,채사장,웨일북,17820,2019년 12월,65646,9.3,2023,6,인문,0,10
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,6,인문,0,10
12가지 인생의 법칙 (40만 부 기념 스페셜 에디션),조던 B. 피터슨,메이븐,16380,2023년 02월,31020,9.2,2023,6,인문,0,10
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,6,인문,0,20
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,6,인문,0,20
도파민네이션 (리미티드 에디션),애나 렘키,흐름출판,16200,2022년 03월,100740,8.9,2023,6,인문,0,20
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,6,인문,0,20
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,6,인문,0,20
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,6,인문,0,20
지적 대화를 위한 넓고 얕은 지식 1,채사장,웨일북,14400,2020년 02월,134664,9.4,2023,6,인문,0,20
클루지 (kluge),개리 마커스,갤리온,16200,2023년 05월,52716,8.4,2023,6,인문,0,20
12가지 인생의 법칙 (40만 부 기념 스페셜 에디션),조던 B. 피터슨,메이븐,16380,2023년 02월,31020,9.2,2023,6,인문,0,20
지적 대화를 위한 넓고 얕은 지식 제로,채사장,웨일북,17820,2019년 12월,65646,9.3,2023,6,인문,0,20
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,6,인문,0,30
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,6,인문,0,30
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,6,인문,0,30
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,6,인문,0,30
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,6,인문,0,30
도파민네이션 (리미티드 에디션),애나 렘키,흐름출판,16200,2022년 03월,100740,8.9,2023,6,인문,0,30
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,6,인문,0,30
클루지 (kluge),개리 마커스,갤리온,16200,2023년 05월,52716,8.4,2023,6,인문,0,30
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,6,인문,0,30
만일 내가 인생을 다시 산다면 (35만 부 기념 스페셜 에디션),김혜남,메이븐,15480,2022년 11월,104805,9.6,2023,6,인문,0,30
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,6,인문,0,40
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,6,인문,0,40
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,6,인문,0,40
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,6,인문,0,40
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,6,인문,0,40
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,6,인문,0,40
도파민네이션 (리미티드 에디션),애나 렘키,흐름출판,16200,2022년 03월,100740,8.9,2023,6,인문,0,40
만일 내가 인생을 다시 산다면 (35만 부 기념 스페셜 에디션),김혜남,메이븐,15480,2022년 11월,104805,9.6,2023,6,인문,0,40
난세일기 亂世日記,김용옥,통나무,16200,2023년 06월,14196,9,2023,6,인문,0,40
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,6,인문,0,40
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,6,인문,0,50
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,6,인문,0,50
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,6,인문,0,50
난세일기 亂世日記,김용옥,통나무,16200,2023년 06월,14196,9,2023,6,인문,0,50
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,6,인문,0,50
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,6,인문,0,50
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,6,인문,0,50
당신이 플라시보다,조 디스펜자,샨티,20700,2016년 04월,19098,9.5,2023,6,인문,0,50
상처 받지 않는 영혼,마이클 싱어,라이팅하우스,13500,2014년 05월,40881,9.6,2023,6,인문,0,50
만일 내가 인생을 다시 산다면 (35만 부 기념 스페셜 에디션),김혜남,메이븐,15480,2022년 11월,104805,9.6,2023,6,인문,0,50
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,6,인문,0,60
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,6,인문,0,60
난세일기 亂世日記,김용옥,통나무,16200,2023년 06월,14196,9,2023,6,인문,0,60
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,6,인문,0,60
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,6,인문,0,60
당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,16020,2023년 01월,82452,9.5,2023,6,인문,0,60
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,6,인문,0,60
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,6,인문,0,60
알아차림에 대한 알아차림,루퍼트 스파이라,퍼블리온,16200,2023년 05월,32256,8.8,2023,6,인문,0,60
노화의 재설계,모건 레빈,위즈덤하우스,18000,2023년 05월,2802,8.8,2023,6,인문,0,60
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,7,인문,1,10
지적 대화를 위한 넓고 얕은 지식 1,채사장,웨일북,14400,2020년 02월,134664,9.4,2023,7,인문,1,10
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,7,인문,1,10
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,7,인문,1,10
지적 대화를 위한 넓고 얕은 지식 제로,채사장,웨일북,17820,2019년 12월,65646,9.3,2023,7,인문,1,10
미움받을 용기 (200만 부 기념 스페셜 에디션),"기시미 이치로, 고가 후미타케",인플루엔셜,14310,2022년 12월,89259,9.2,2023,7,인문,1,10
지적 대화를 위한 넓고 얕은 지식 2,채사장,웨일북,14400,2020년 02월,79146,9.5,2023,7,인문,1,10
정의란 무엇인가,마이클 샌델,와이즈베리,13500,2014년 11월,78687,9.5,2023,7,인문,1,10
매우 예민한 사람들을 위한 상담소,전홍진,한겨레출판,18000,2023년 06월,43950,9.5,2023,7,인문,1,10
초역 니체의 말,프리드리히 니체,삼호미디어,14220,2022년 08월,53589,9.2,2023,7,인문,1,10
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,7,인문,1,20
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,7,인문,1,20
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,7,인문,1,20
지적 대화를 위한 넓고 얕은 지식 1,채사장,웨일북,14400,2020년 02월,134664,9.4,2023,7,인문,1,20
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,7,인문,1,20
매우 예민한 사람들을 위한 상담소,전홍진,한겨레출판,18000,2023년 06월,43950,9.5,2023,7,인문,1,20
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,7,인문,1,20
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,7,인문,1,20
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,7,인문,1,20
도파민네이션 (리미티드 에디션),애나 렘키,흐름출판,16200,2022년 03월,100740,8.9,2023,7,인문,1,20
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,7,인문,1,30
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,7,인문,1,30
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,7,인문,1,30
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,7,인문,1,30
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,7,인문,1,30
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,7,인문,1,30
매우 예민한 사람들을 위한 상담소,전홍진,한겨레출판,18000,2023년 06월,43950,9.5,2023,7,인문,1,30
당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,16020,2023년 01월,82452,9.5,2023,7,인문,1,30
만일 내가 인생을 다시 산다면 (35만 부 기념 스페셜 에디션),김혜남,메이븐,15480,2022년 11월,104805,9.6,2023,7,인문,1,30
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,7,인문,1,30
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,7,인문,1,40
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,7,인문,1,40
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,7,인문,1,40
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,7,인문,1,40
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,7,인문,1,40
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,7,인문,1,40
만일 내가 인생을 다시 산다면 (35만 부 기념 스페셜 에디션),김혜남,메이븐,15480,2022년 11월,104805,9.6,2023,7,인문,1,40
당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,16020,2023년 01월,82452,9.5,2023,7,인문,1,40
공부하고 있다는 착각,대니얼 T. 윌링햄,웅진지식하우스,17820,2023년 07월,44058,9.6,2023,7,인문,1,40
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,7,인문,1,40
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,7,인문,1,50
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,7,인문,1,50
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,7,인문,1,50
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,7,인문,1,50
당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,16020,2023년 01월,82452,9.5,2023,7,인문,1,50
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,7,인문,1,50
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,7,인문,1,50
창조적 시선,김정운,arte(아르테),97200,2023년 06월,31884,9.6,2023,7,인문,1,50
매우 예민한 사람들을 위한 상담소,전홍진,한겨레출판,18000,2023년 06월,43950,9.5,2023,7,인문,1,50
모녀의 세계,김지윤,은행나무,13500,2021년 11월,12858,9.5,2023,7,인문,1,50
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,7,인문,1,60
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,7,인문,1,60
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,7,인문,1,60
당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,16020,2023년 01월,82452,9.5,2023,7,인문,1,60
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,7,인문,1,60
창조적 시선,김정운,arte(아르테),97200,2023년 06월,31884,9.6,2023,7,인문,1,60
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,7,인문,1,60
만일 내가 인생을 다시 산다면 (35만 부 기념 스페셜 에디션),김혜남,메이븐,15480,2022년 11월,104805,9.6,2023,7,인문,1,60
알아차림에 대한 알아차림,루퍼트 스파이라,퍼블리온,16200,2023년 05월,32256,8.8,2023,7,인문,1,60
인생의 저력,판덩,미디어숲,17820,2023년 08월,6672,9.8,2023,7,인문,1,60
지적 대화를 위한 넓고 얕은 지식 1,채사장,웨일북,14400,2020년 02월,134664,9.4,2023,7,인문,0,10
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,7,인문,0,10
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,7,인문,0,10
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,7,인문,0,10
지적 대화를 위한 넓고 얕은 지식 제로,채사장,웨일북,17820,2019년 12월,65646,9.3,2023,7,인문,0,10
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,7,인문,0,10
지적 대화를 위한 넓고 얕은 지식 2,채사장,웨일북,14400,2020년 02월,79146,9.5,2023,7,인문,0,10
사피엔스,유발 하라리,김영사,24120,2015년 11월,129021,9.5,2023,7,인문,0,10
클루지 (kluge),개리 마커스,갤리온,16200,2023년 05월,52716,8.4,2023,7,인문,0,10
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,7,인문,0,10
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,7,인문,0,20
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,7,인문,0,20
도파민네이션 (리미티드 에디션),애나 렘키,흐름출판,16200,2022년 03월,100740,8.9,2023,7,인문,0,20
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,7,인문,0,20
지적 대화를 위한 넓고 얕은 지식 1,채사장,웨일북,14400,2020년 02월,134664,9.4,2023,7,인문,0,20
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,7,인문,0,20
지적 대화를 위한 넓고 얕은 지식 2,채사장,웨일북,14400,2020년 02월,79146,9.5,2023,7,인문,0,20
클루지 (kluge),개리 마커스,갤리온,16200,2023년 05월,52716,8.4,2023,7,인문,0,20
지적 대화를 위한 넓고 얕은 지식 제로,채사장,웨일북,17820,2019년 12월,65646,9.3,2023,7,인문,0,20
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,7,인문,0,20
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,7,인문,0,30
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,7,인문,0,30
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,7,인문,0,30
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,7,인문,0,30
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,7,인문,0,30
도파민네이션 (리미티드 에디션),애나 렘키,흐름출판,16200,2022년 03월,100740,8.9,2023,7,인문,0,30
창조적 시선,김정운,arte(아르테),97200,2023년 06월,31884,9.6,2023,7,인문,0,30
당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,16020,2023년 01월,82452,9.5,2023,7,인문,0,30
클루지 (kluge),개리 마커스,갤리온,16200,2023년 05월,52716,8.4,2023,7,인문,0,30
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,7,인문,0,30
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,7,인문,0,40
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,7,인문,0,40
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,7,인문,0,40
창조적 시선,김정운,arte(아르테),97200,2023년 06월,31884,9.6,2023,7,인문,0,40
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,7,인문,0,40
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,7,인문,0,40
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,7,인문,0,40
당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,16020,2023년 01월,82452,9.5,2023,7,인문,0,40
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,7,인문,0,40
공부하고 있다는 착각,대니얼 T. 윌링햄,웅진지식하우스,17820,2023년 07월,44058,9.6,2023,7,인문,0,40
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,7,인문,0,50
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,7,인문,0,50
창조적 시선,김정운,arte(아르테),97200,2023년 06월,31884,9.6,2023,7,인문,0,50
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,7,인문,0,50
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,7,인문,0,50
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,7,인문,0,50
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,7,인문,0,50
당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,16020,2023년 01월,82452,9.5,2023,7,인문,0,50
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,7,인문,0,50
난세일기 亂世日記,김용옥,통나무,16200,2023년 06월,14196,9,2023,7,인문,0,50
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,7,인문,0,60
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,7,인문,0,60
창조적 시선,김정운,arte(아르테),97200,2023년 06월,31884,9.6,2023,7,인문,0,60
난세일기 亂世日記,김용옥,통나무,16200,2023년 06월,14196,9,2023,7,인문,0,60
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,7,인문,0,60
당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,16020,2023년 01월,82452,9.5,2023,7,인문,0,60
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,7,인문,0,60
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,7,인문,0,60
김성곤의 중국한시기행 2,김성곤,김영사,17820,2023년 06월,2448,8.5,2023,7,인문,0,60
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,7,인문,0,60
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,8,인문,1,10
지적 대화를 위한 넓고 얕은 지식 1,채사장,웨일북,14400,2020년 02월,134664,9.4,2023,8,인문,1,10
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,8,인문,1,10
아픔이 길이 되려면,김승섭,동아시아,16200,2017년 09월,21837,9.5,2023,8,인문,1,10
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,8,인문,1,10
지적 대화를 위한 넓고 얕은 지식 제로,채사장,웨일북,17820,2019년 12월,65646,9.3,2023,8,인문,1,10
정의란 무엇인가,마이클 샌델,와이즈베리,13500,2014년 11월,78687,9.5,2023,8,인문,1,10
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,8,인문,1,10
지적 대화를 위한 넓고 얕은 지식 2,채사장,웨일북,14400,2020년 02월,79146,9.5,2023,8,인문,1,10
공정하다는 착각,마이클 샌델,와이즈베리,16200,2020년 12월,68955,9.1,2023,8,인문,1,10
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,8,인문,1,20
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,8,인문,1,20
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,8,인문,1,20
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,8,인문,1,20
